village_code,village,village_tamil,gram_panchayat,block,taluk,district,district_code,taluk_code,block_code,pincode,pincode_confidence,pincode_match_level
632755,Siruvalur (Ten),,THENSIRUVALUR,VANUR,Vanur,VILLUPURAM,596,5730,6473,621704,name_match_multi,good
632773,Tailapuram,,THAILAPURAM,VANUR,Vanur,VILLUPURAM,596,5730,6473,604154,block_inferred,medium
632741,Talaiganikuppam,,THALAKANIKUPPAM,VANUR,Vanur,VILLUPURAM,596,5730,6473,604154,block_inferred,medium
632760,Terkunam,,THERKUNAM,VANUR,Vanur,VILLUPURAM,596,5730,6473,604154,block_inferred,medium
632810,Tiruchitrambalam,,THIRUCHITRAMBALAM,VANUR,Vanur,VILLUPURAM,596,5730,6473,609204,name_match_multi,good
632800,Tiruvaikkarai,,THIRUVAKKARAI,VANUR,Vanur,VILLUPURAM,596,5730,6473,604154,block_inferred,medium
632790,Tollamur,,THOLLAMUR,VANUR,Vanur,VILLUPURAM,596,5730,6473,604154,block_inferred,medium
632786,Toruvai,,THURUVAI,VANUR,Vanur,VILLUPURAM,596,5730,6473,604154,block_inferred,medium
632751,T. Parangani,,PARANGANI .T,VANUR,Vanur,VILLUPURAM,596,5730,6473,604154,block_inferred,medium
632749,Uppuvelur,,UPPUVELLORE,VANUR,Vanur,VILLUPURAM,596,5730,6473,604154,block_inferred,medium
632788,Vanur,,VANUR,VANUR,Vanur,VILLUPURAM,596,5730,6473,605109,taluk_match,high
632744,Vengaram,,KAYALMEDU,VANUR,Vanur,VILLUPURAM,596,5730,6473,604408,name_match,high
632765,Vilvanatham,,VILVANATHAM,VANUR,Vanur,VILLUPURAM,596,5730,6473,604154,block_inferred,medium
632804,V. Pudupakkam,,PUDHUPAKKAM.V,VANUR,Vanur,VILLUPURAM,596,5730,6473,604154,block_inferred,medium
933037,Aasur North,ஆசூர் வடக்கு,,,Vikravandi,VILLUPURAM,596,5978,,604001,gp_inferred,good
632880,Adanur,,ATHANOOR,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,name_match_multi,good
632963,Ammanankuppam,,THANDAVAMOORTHYKUPPAM,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,605102,block_inferred,medium
632839,Anniyur,,ANNIYUR,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605202,name_match_multi,good
632843,Arasalapuram,,NEMUR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605203,gp_inferred,good
632879,Arumbuli,,SOORAPATTU,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
632865,Asur,,ASOOR,GINGEE,Vikravandi,VILLUPURAM,596,5978,6454,605652,name_match,high
632853,Attiyur Thirukkai,,ATHIYURTHIRUKKAI,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
632885,Avadaiyarpattu,,AVUDAYARPATTU,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632917,Ayyankovilpattu,,AYYANKOILPATTU,KOLIYANUR,Vikravandi,VILLUPURAM,596,5978,6459,605103,block_inferred,medium
632906,Ayyur Agaram,,AYYURAGARAM,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,name_match,high
632829,Brahmadesam,,BRAMMADESAM,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,604301,name_match_multi,good
632819,Chennappanayakkanpalayam,,C.N. PALAYAM,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
632990,Chinnababusamudram,,CHINNABABUSAMUDRAM,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,605102,name_match,high
632860,Chinnatachachur,,CHINNATHATCHUR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632912,Chittalambattu,,SITHALAMPATTU,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,605102,block_inferred,medium
632904,Cholaganur,,SOZHANGANUR,KOLIYANUR,Vikravandi,VILLUPURAM,596,5978,6459,605103,block_inferred,medium
632845,Echchanguppam,,EACHANGKUPPAM,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632856,Elusembon,,ELUSEMPON,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
632828,Ennayiram,,ENNAYIRAM,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632846,Esalam,,ESALAM,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,600012,gp_inferred,good
632837,Hanumanthapuram,,ANUMANTHAPURAM,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,603108,name_match_multi,good
632817,Kadayam,,KADAYAM,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,627415,name_match,high
632876,Kakkanur,,KAKKANOOR,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,name_match,high
632941,Kaliingamalai,,PAKKIRIPALAYAM,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,606709,gp_inferred,good
632962,Kalittirambattu,,KALITHIRAMPATTU,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,605102,block_inferred,medium
632842,Kaliyanampundi,,KALIYANAMPOONDI,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
632867,Kanjanur,,KANJANUR,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605203,name_match_multi,good
632841,Kannandal,,SALAVANOOR,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
632915,Kappiyampuliyur,,KAPPIYAMPULIYUR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,name_match,high
632818,Karuvakshi,,KARUVATCHI,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605201,name_match,high
632881,Kasbakaranai,,KASPA KARANAI,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632888,Kayattur,,KAYATHUR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632911,Kodukkur,,KODUKKUR,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,605501,name_match_multi,good
633046,Kongarampoondi R.F.,,KONGARAMPOONDI,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632861,Konkarambundi,,KONGARAMPOONDI,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632857,Koralur,,KANJANUR,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605203,gp_inferred,good
632883,Kottiyampundi,,KOTTIYAMPOONDI,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632916,Kuchchippalaiyam (Vada),,VADAKUCHIPALAYAM,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632834,Kulirsunai,,UDAYANATHAM,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
632960,Kumulam,,KUMULAM,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,605107,name_match,high
632872,Kundalappuliyur,,KUNDALAPULIYUR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632873,Kunnathur Thangal (I),,SE.KUNNATHUR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632945,Kurampalaiyam,,SESHANGANUR,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,605102,block_inferred,medium
632863,Kuttampundi,,KUTHAMPOONDI,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,624616,name_match,high
632910,Maduraipakkam,,MADURAPAKKAM,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632844,Mandagapattu (E),,MANDAGAPATTU,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632947,Mathur,,MATHUR .V,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,602105,name_match_multi,good
632850,Melkaranai,,MELKARANAI,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605202,name_match,high
632864,Melkondai,,MELAKONDAI,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632959,Mudaliyarkuppam,,KUMULAM,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,605107,gp_inferred,good
632907,Mundiyambakkam,,MUNDIYAMPAKKAM,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,name_match,high
632938,Mungilpattu,,MOONGILPATTU,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632940,Muttarampattu,,MUTRAMPATTU,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,605102,block_inferred,medium
632831,Muttatur,,MUTTATHUR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632823,Nagar,,NAGAR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,604301,name_match_multi,good
632816,Nallapalayam,,NALLAPALAYAM,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605701,name_match,high
632848,Nandivadi,,NANDHIVADI,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632822,Nangathur,,NANGATHUR,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605202,name_match,high
632859,Narasinganur,,NARASINGANUR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632849,Nemur,,NEMUR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605203,name_match,high
632944,Nerkunam,,NERKUNAM .V,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,603310,name_match_multi,good
633227,Odaiyanatham RF,,UDAYANATHAM,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
632870,Olagalampundi,,ULAGALAMPOONDI,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632893,Orathur,,ORATHUR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,name_match_multi,good
632936,Pagandai,,PAGANDAI .V,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,607112,name_match,high
632943,Pakkiripalayam,,PAKKIRIPALAYAM,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,606709,name_match,high
632908,Panaiyapuram,,PANAYAPURAM,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632820,Panamalai,,PANAMALAI,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605201,name_match,high
933051,Panamalai South,பனமலை தெற்கு,,,Vikravandi,VILLUPURAM,596,5978,,604001,gp_inferred,good
632891,Panappakkam,,PANAPAKKAM,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632892,Pappanapattu,,PAPANAPATTU,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632964,Periyababusamudram,,PERIYABABUSAMUDRAM,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,605102,name_match,high
632840,Perunkalapundi,,PERUNGALAMPOONDI,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
632827,Pidaripattu,,PIDARIPATTU,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605651,name_match,high
632852,Porur,,PORUR,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,600116,name_match_multi,good
632869,Pundi,,VEMBI,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,624103,name_match,high
632871,Pungunam,,KASPA KARANAI,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632909,Radhapuram,,RADHAPURAM,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,606707,name_match_multi,good
632886,Reddikuppam,,REDDIKUPPAM,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632862,Salai (Vikravandi),,SALAI .V,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
633047,Salai (Vikravandi) R.F.,,SALAI .V,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632832,Salavanur,,SALAVANOOR,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
632821,Sangitamanagalam,,SANGETHAMANGALAM,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
632884,Sattanur,,SATHANUR .V,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632875,Semmedu,,SEMMEDU,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,604153,name_match_multi,good
632825,Senji kunnathur,,SE.KUNNATHUR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632824,Senjipudur,,SE.PUDUR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632961,Seshanganur,,SESHANGANUR,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,605102,block_inferred,medium
632913,Seyyaduvinnan,,THENNAVARAYANPATTU,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632874,Siruvalai,,SIRUVALAI,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,name_match_multi,good
632914,Siruvallikuppam,,SIRUVALLIKUPPAM,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632855,Sitheri,,SITHERI,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,636101,name_match,high
632830,S. Kolapakkam,,SE.PUDUR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632894,Surappattu,,SOORAPATTU,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
632905,Tennamadevi,,THENNAMADEVI,KOLIYANUR,Vikravandi,VILLUPURAM,596,5978,6459,605103,block_inferred,medium
632937,Tennavarayanbattu,,THENNAVARAYANPATTU,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632847,Tenpair,,THENPAIR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632838,Thirukkunam,,THIRUKUNAM,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
632826,Thirunandipuram,,THIRUNANTHIPURAM,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632918,Thiruvamattur,,THIRUVAMATHUR,KOLIYANUR,Vikravandi,VILLUPURAM,596,5978,6459,605103,block_inferred,medium
632882,Thumbur,,THUMBUR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,606902,name_match,high
632939,Tirumangalam,,THIRUMANGALAM,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,605501,name_match_multi,good
632890,Toravi,,THORAVI,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632835,Udaiyanatham,,UDAYANATHAM,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
633045,Udaiyanattam R.F.,,UDAYANATHAM,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
632946,Vadanur,,VADHANUR,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,605102,block_inferred,medium
632935,Vakkur,,VAKKUR,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605501,name_match_multi,good
632942,Valudavur,,VALUDHAVUR,KANDAMANGALAM,Vikravandi,VILLUPURAM,596,5978,6458,605502,name_match,high
632868,Veliyandal,,VELIYANDHAL,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
632833,Vellayaimbattu,,VELLAYAMPATTU,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605402,block_inferred,medium
632854,Velleripattu,,SITHERI,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,636101,gp_inferred,good
632866,Vembi,,VEMBI,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605203,name_match_multi,good
632836,Vengamur,,VENGAMOOR,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605701,name_match,high
632858,Vengayakuppam,,KANJANUR,KANAI,Vikravandi,VILLUPURAM,596,5978,6457,605203,gp_inferred,good
632889,Vettukkadu,,VETTUKADU,VIKRAVANDI,Vikravandi,VILLUPURAM,596,5978,6474,605601,block_inferred,medium
933061,Vikaravandi West,விக்கிரவாண்டி மேற்கு,,,Vikravandi,VILLUPURAM,596,5978,,604001,gp_inferred,good
933054,Vikravandi East,விக்கிரவாண்டி கிழக்கு,,,Vikravandi,VILLUPURAM,596,5978,,604001,gp_inferred,good
632901,Agaram Chittamur,,AGARAM SITHAMOOR,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,605402,block_inferred,medium
632929,Alathur,,ALATHUR,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,604303,name_match_multi,good
632994,Aliyur,,AZHIYUR,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,611104,name_match,high
632985,Anangur,,ANANGOOR,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,604203,name_match_multi,good
633027,Arasamangalam,,ARASAMANGALAM,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
632877,Ariyalur (Thirukkai),,ARIYALURTHIRUKKAI,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,605801,name_match_multi,good
633009,Ariyalur (Villupuram),,ARIYALUR .V,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605801,name_match_multi,good
632920,Ariyur,,ARIYUR,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,605751,name_match_multi,good
632998,Arpisampalaiyam,,ARPISAMPALAYAM,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
632903,Asarakuppam,,ASARANKUPPAM,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
633011,Athiyur (Tiruvadi),,ATHIYURTHIRUVATHI,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605201,name_match_multi,good
633010,Chittatur (Tirukkai),,KAVANIPAKKAM,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
633023,Chokkambattu,,KONGAMPATTU,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
632919,Cholampundi,,CHOZHAMPOONDI,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
633014,Dalavanur (Tiruvadi),,DHALAVANUR,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
933085,Erumananthangal,எருமனந்தாங்கல்,,,Viluppuram,VILLUPURAM,596,5731,,604001,gp_inferred,good
632989,Gangarampalaiyam,,GENGARAMPALAYAM,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
633044,Gangavaram R.F.,,Gengavaram,GINGEE,Viluppuram,VILLUPURAM,596,5731,6454,606901,gp_inferred,good
632928,Idappalaiyam,,CHOZHAMPOONDI,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
632957,Illangadu,,ELANGADU,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
633043,Kadayam R.F.,,KADAYAM,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,627415,gp_inferred,good
933088,Ka. Kuppam,கா.குப்பம்,,,Viluppuram,VILLUPURAM,596,5731,,604001,gp_inferred,good
633040,Kalanjukuppam,,KALINJIKUPPAM,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
632955,Kallappattu,,KALLAPATTU,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
633029,Kallippattu,,KALLALIPATTU,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
632923,Kalpattu,,KALPATTU,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,601103,name_match_multi,good
933072,Kalpattu West,கல்பட்டு மேற்கு,,,Viluppuram,VILLUPURAM,596,5731,,604001,gp_inferred,good
632926,Kanai,,KANAI,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,605301,name_match,high
633003,Kandamanadi,,KANDAMANADI,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
632993,Kandamangalam,,KANDAMANGALAM,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,name_match_multi,good
633004,Kandambakkam,,KANDAMPAKKAM,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605401,name_match,high
633007,Kandiyamadai,,MARAGATHAPURAM,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
632900,Kangiyanur,,KANGEYANUR,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,605302,name_match,high
633005,Kappur,,KAPPUR,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605301,name_match,high
632925,Karingalippattu,,KARUNGALIPATTU,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,605402,block_inferred,medium
633001,Kavanippakkam,,KAVANIPAKKAM,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
632896,Kedar,,KEDAR,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,605402,name_match,high
933092,Keezhperumpakkam,கீழ்பெரும்பாக்கம்,,,Viluppuram,VILLUPURAM,596,5731,,604001,gp_inferred,good
632898,Kolippattu,,KOZHIPATTU,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,605402,block_inferred,medium
632954,Koliyanur,,KOLIYANUR,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,name_match,high
632983,Kondangi,,KONDGANGI,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605301,name_match,high
633022,Kondur,,KONDUR,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,607006,name_match,high
633032,Kongambattu,,KONGAMPATTU,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
633013,Kongarakondan,,VELIYAMPAKKAM,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
632975,Konur,,KONOOR,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,605301,name_match_multi,good
632996,Kottambakkam,,KOOTHAMPAKKAM,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
632978,Kottammangalam,,V.KOTHAMANGALAM,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,605402,block_inferred,medium
633036,Krishnapuram,,KRISHNAPURAM,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,601204,name_match_multi,good
633028,Kuchipalaiyam (Ten),,THENKUCHIPALAYAM,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
632967,Kudumiyankuppam,,ELANGADU,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
633002,Kulathur,,KOLATHUR,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,606755,name_match_multi,good
933095,Kumarakuppam,குமாரக்குப்பம்,,,Viluppuram,VILLUPURAM,596,5731,,605108,name_match,high
632921,Kuppam,,KUPPAM,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,632311,name_match_multi,good
632934,Madirimangalam,,POYYAPAKKAM,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,609801,name_match,high
933099,Maharajapuram,மஹாராஜபுரம்,,,Viluppuram,VILLUPURAM,596,5731,,612503,name_match_multi,good
632966,Malarajamkuppam,,PUDHUR .V,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,630410,gp_inferred,good
632987,Malavarayanur,,MAZHAVARAYANUR,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
632899,Malligappattu,,MALLIGAIPATTU,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,605402,block_inferred,medium
632922,Mambalapattu,,MAMBALAPATTU,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,605402,block_inferred,medium
633020,Mandagappattu(Mitta),,MITTAMANDAGAPATTU,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
632965,Mangkkuppam,,GENGARAMPALAYAM,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
633006,Maragathapuram,,MARAGATHAPURAM,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
633048,Melkondai R.F.,,MELAKONDAI,VIKRAVANDI,Viluppuram,VILLUPURAM,596,5731,6474,605601,block_inferred,medium
632950,Melpadi,,MELPATHI,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,632520,name_match,high
633031,Mettupalaiyam,,METTUPALAYAM .S,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
633024,Mokshakulam,,MOTCHAKULAM,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605105,name_match,high
632972,Nannadu,,NANNADU,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
632986,Nannattampalaiyam,,MAZHAVARAYANUR,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605103,block_inferred,medium
632968,Naraiyur,,NARAIYUR,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605108,taluk_match,high
632992,Navamalkapper,,NAVAMALKAPAIR,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
633021,Navamal Marudur,,NAVAMALMARUDHUR,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
632981,Orukodi,,SATHIPATTU,KOLIYANUR,Viluppuram,VILLUPURAM,596,5731,6459,605301,taluk_match,high
633035,Pakkam,,PAKKAM,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,602024,name_match_multi,good
933077,Pakkam South,பாக்கம் தெற்கு,,,Viluppuram,VILLUPURAM,596,5731,,604001,gp_inferred,good
632997,Palichcheri,,KOOTHAMPAKKAM,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
632995,Pallineriyanur,,PALLINELIYANUR,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
633019,Pallippuduppattu,,PALLIPUDUPATTU,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
632991,Pallittennal,,PALLITHENNAL,KANDAMANGALAM,Viluppuram,VILLUPURAM,596,5731,6458,605102,block_inferred,medium
632897,Palliyandur,,PALLIYANDUR,KANAI,Viluppuram,VILLUPURAM,596,5731,6457,605402,block_inferred,medium
933105,Panampattu,பாணாம்பட்டு,,,Viluppuram,VILLUPURAM,596,5731,,605103,name_match,high
